#OTU ID	ERR4264700	ERR4264711	ERR4264748	ERR4264769	ERR4264780	ERR4264831	Taxon	Confidence
ef87a15ea006d2135d3f85b96365968c	0.0	65.0	0.0	3.0	0.0	0.0	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__uncultured;s__	0.840164872314817
4e8e13b8d6dcbbb46e1f3bd28f114731	67.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__	0.9999853742182336
f60053ac68077cde3987e690d9fbda5a	47.0	20.0	0.0	0.0	0.0	0.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__	0.9993852206973562
eff4f394283cf729ed7dc52aacd848d5	0.0	67.0	0.0	0.0	0.0	0.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella;s__	0.9999999336992595
f6ff3471ad62a23bb573c7d76b52c6de	0.0	0.0	0.0	67.0	0.0	0.0	d__Bacteria;p__Firmicutes;c__Clostridia	0.9999486295817448
096c4dd7bd43ec9fbcda5e7157e75691	0.0	0.0	0.0	38.0	0.0	29.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__	0.9999958036287578
74eeb85f757a66cb59b8ff7e2b3f047a	29.0	24.0	0.0	0.0	0.0	13.0	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__[Eubacterium]_siraeum_group;s__	0.9964889460911126
84dc4e1266d1c4e64cc845543dfb4383	21.0	15.0	0.0	5.0	9.0	16.0	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__	0.9964092348444687
23dee8c2f495f7c775ee9b520539e53e	0.0	35.0	0.0	0.0	0.0	31.0	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Colidextribacter;s__	0.8567208811038242
f73409050ed46995d362beea6b884ddc	0.0	0.0	0.0	66.0	0.0	0.0	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostipes;s__	0.999405881969414
f91961907cda46b2f635fdcda6ead054	0.0	0.0	0.0	66.0	0.0	0.0	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Flavonifractor;s__	0.9979640704818824
071420fcb61e9b6487ab63704f291814	65.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria;p__Cyanobacteria;c__Vampirivibrionia;o__Gastranaerophilales;f__Gastranaerophilales;g__Gastranaerophilales;s__	0.999990815147331
0f4b183b37d231eadca695f8137bcdb9	30.0	29.0	0.0	0.0	0.0	6.0	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__[Eubacterium]_siraeum_group;s__	0.9973238179055908
412bcf742e969d8f803132e713dee734	16.0	16.0	20.0	0.0	0.0	13.0	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Butyricicoccus;s__	0.9999372911851856
ab4e1ab5bbf3f4c9195df625e9677fed	11.0	28.0	17.0	0.0	0.0	9.0	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__	0.937741425102152
8ab211ae1a2761d07dd16c47b5625e80	0.0	10.0	0.0	0.0	39.0	16.0	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnoclostridium;s__	0.9142944623782954
f83898b850c97ef2662a32713628d3b0	0.0	0.0	0.0	65.0	0.0	0.0	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__NK4A214_group;s__	0.8557035145143709
a32d88242153133064536fad5ba36db5	0.0	64.0	0.0	0.0	0.0	0.0	d__Bacteria;p__Firmicutes;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Acidaminococcus;s__	0.9999808033086036
eebcc664dcc1addad58ca2c9865a50c1	0.0	35.0	0.0	0.0	0.0	29.0	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UCG-002;s__	0.9960678079483014
cc51284059958bbff21a399612ddefbd	0.0	0.0	0.0	64.0	0.0	0.0	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__	0.9154050170234084
638312f44d8db8291ee2be52136af6a4	0.0	0.0	0.0	64.0	0.0	0.0	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9999727995097618
f3ba3cc60fcc8c7dc106bab74aecdc44	0.0	0.0	0.0	0.0	64.0	0.0	d__Bacteria;p__Firmicutes;c__Clostridia	0.9725374889330056
a58ec886989aa8ae91b7174717b6f870	0.0	0.0	0.0	0.0	55.0	9.0	d__Bacteria;p__Firmicutes;c__Clostridia	0.9888035072809012
099c65d20d63d4669ce268f831632c53	0.0	0.0	0.0	0.0	0.0	64.0	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__UCG-010;g__UCG-010;s__	0.9669623726785156
40c6c9d9144ad2a1d13e170c36e64248	17.0	0.0	0.0	0.0	46.0	0.0	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9999980901410052
2fdcf5de57b03255ec4310a3683859a3	12.0	15.0	15.0	0.0	0.0	21.0	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Oscillibacter;s__	0.9780959365991804
6d9be3d2ef04711ef311c6a5e75f184d	0.0	0.0	0.0	0.0	63.0	0.0	d__Bacteria;p__Firmicutes;c__Clostridia	0.9736602038140928
e22638664bc31e094421f937ce3b991e	0.0	0.0	0.0	0.0	0.0	63.0	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__uncultured;s__	0.8069328228523744
1113aa47d32e71d3a01dcc7f1705b2c7	0.0	0.0	0.0	62.0	0.0	0.0	d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Anaerovoracaceae	0.99993810038885
d2eb383796c0ef2ba377a39e1ab79aad	0.0	61.0	0.0	0.0	0.0	0.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__	0.9976882174009708
86241c752311d08f7d3b3dbe38fe4dd5	0.0	0.0	21.0	0.0	0.0	40.0	d__Bacteria;p__Firmicutes;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium;s__	0.9999997346662678
d7d7caa4c587e8ae8ab2911b6b208620	0.0	0.0	0.0	61.0	0.0	0.0	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Merdibacter;s__	0.999997842738903
036ca3fa03f8d93a402ced6240a337fe	29.0	11.0	14.0	0.0	0.0	6.0	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UCG-002;s__	0.993555738764424
dfb1e53c12247f564224b46c09f39380	17.0	23.0	0.0	0.0	8.0	12.0	d__Bacteria;p__Firmicutes;c__Clostridia	0.9999873510571576
3276054e9ba2e99743d85caf9e39802f	0.0	8.0	46.0	0.0	0.0	6.0	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__uncultured;s__	0.9999380280901532
7934ab5522f1199f1bd4ea5c6eab5945	0.0	0.0	0.0	50.0	0.0	10.0	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Eggerthella;s__	0.9999818824832292
2cdc4bf35baa16afc99e1dd1442b1491	5.0	19.0	0.0	0.0	0.0	35.0	d__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales;f__Christensenellaceae	0.7744004851004664
6e3e7d69087e6e868caf14ecf0e14d2a	58.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__Christensenellaceae_R-7_group;s__	0.8796114993190237
118ce7fdc42ea1bca32fb5d65e72451f	29.0	23.0	6.0	0.0	0.0	0.0	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__	0.999493967069456
8f088bb74fd9ca8fd7eb46c2284cbded	20.0	23.0	0.0	0.0	0.0	15.0	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_UCG-004;s__	0.8425280600106536
6a28e1252ee26524ed9c56911f762580	4.0	0.0	14.0	23.0	0.0	17.0	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus;s__	0.9999991802805488
c5fb8c7fcbdab2675a4a4a62925bc172	0.0	58.0	0.0	0.0	0.0	0.0	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UCG-002;s__	0.9985890963671494
b45f6f15675f560eb2251768b9a796ca	0.0	32.0	0.0	0.0	0.0	26.0	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Colidextribacter;s__	0.8708461868067475
40e2b88528648f5d6907860fece4c6d0	0.0	0.0	0.0	58.0	0.0	0.0	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__	0.9328580727653134
42a6359d5189670b7fee867dbec40962	0.0	0.0	0.0	0.0	44.0	14.0	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Colidextribacter;s__	0.9391428649047132
445f1c8d48d78fb24271e50ff955f481	0.0	9.0	10.0	0.0	23.0	15.0	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.999987395981042
05779055dfe4582e041bd220a09010d9	0.0	0.0	57.0	0.0	0.0	0.0	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__[Eubacterium]_siraeum_group;s__	0.968295045292948
06b09d1f062bab497de36610b9f111d9	0.0	0.0	44.0	0.0	13.0	0.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella_9;s__	0.999987317045249
5101d4933b236e18bd1263108d7aa748	0.0	0.0	0.0	0.0	57.0	0.0	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus;s__	0.9735480804432836
76c3589bb8ed952c0e018f6402cc6c9c	56.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9999998976544968
07baa00ae2eae0ea26e9a7dda96b2066	56.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia-Shigella;s__	0.9990987868329708
8b05b80004fb134e5c137ba1be3100c6	19.0	37.0	0.0	0.0	0.0	0.0	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae	0.9960276198806012
c881fee5d2b97b8f002236258db98368	0.0	5.0	0.0	0.0	0.0	51.0	d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_UCG-014;f__Clostridia_UCG-014;g__Clostridia_UCG-014;s__	0.9999984314637028
5291006ef2427233f10df0b5ca786a79	0.0	0.0	23.0	3.0	11.0	19.0	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UBA1819;s__	0.999767430029767
40ecd5e32cc4b4b94f44313490a35a5c	0.0	0.0	0.0	0.0	12.0	44.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__	0.9999780783830708
39b790c52360685999550c19d892bd2b	7.0	9.0	0.0	0.0	0.0	39.0	d__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales;f__Christensenellaceae	0.7696062848523848
b3e535f5ce9d026c3e0b3f9629f57ca3	0.0	33.0	0.0	0.0	10.0	12.0	d__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales;f__Christensenellaceae	0.939203273642344
6cea31e754bddde5d3450a21ee909c89	0.0	0.0	0.0	55.0	0.0	0.0	d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Anaerovoracaceae;g__Family_XIII_AD3011_group;s__	0.7610616396371483
edca110465b68b5dfa5d17cc74a22af5	0.0	0.0	0.0	35.0	0.0	20.0	d__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__uncultured;s__	0.983841126624008
04edc9ee4bf99f35ac1b05733b0ed283	0.0	0.0	0.0	13.0	0.0	42.0	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.999984736885392
baaf5a23ddca489d71738137c8657c95	0.0	0.0	0.0	0.0	55.0	0.0	d__Bacteria;p__Firmicutes;c__Clostridia	0.9878288315468722
145bf8ff767bfa5e7ac73d5d9804dd83	0.0	0.0	0.0	0.0	55.0	0.0	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__	0.9937129044064152
59aba35383866365521b5d8e34c9c481	0.0	54.0	0.0	0.0	0.0	0.0	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UCG-002;s__	0.9976911141133664
97d64ec16d835ab97cdbe39ef98ee9cb	0.0	23.0	0.0	0.0	0.0	31.0	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea;s__	0.8427132437176904
f7b47e8d2ba0d0215dcbff655d75ee0d	0.0	0.0	40.0	0.0	0.0	14.0	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__UCG-010;g__UCG-010;s__	0.999352157682326
774723b7834028cf5423b6bad2931a25	0.0	0.0	0.0	54.0	0.0	0.0	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Intestinimonas;s__	0.839078460957869
73f5e04e3e8d880b54296bf0114725e2	0.0	0.0	0.0	0.0	42.0	12.0	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Colidextribacter;s__	0.9323605739573374
861bf17c2ada0e2bad88077bfd0fc557	0.0	0.0	0.0	0.0	0.0	54.0	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Erysipelatoclostridium;s__	0.9999726924827924
8be528258c146b4eba912ba953787d8b	0.0	0.0	0.0	0.0	0.0	54.0	d__Bacteria;p__Firmicutes;c__Clostridia	0.9999407947162154
744d35d08a43c58dde6d998abee34fb4	38.0	0.0	15.0	0.0	0.0	0.0	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__	0.845940455758122
c79ef1f7b94f0a3975554081894bdc29	0.0	30.0	0.0	0.0	0.0	23.0	d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptococcales;f__Peptococcaceae;g__Peptococcus;s__	0.999998272305206
1e1059230efb80eb8a963e3869222e3f	0.0	0.0	0.0	53.0	0.0	0.0	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Sellimonas;s__	0.9972727414919396
731e8e829a27e7914e7d6a3d403e0094	52.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria;p__Cyanobacteria;c__Vampirivibrionia;o__Gastranaerophilales;f__Gastranaerophilales;g__Gastranaerophilales;s__	0.9999994491649696
0e5b5fe99c6d73836ac6336bfa6d84ae	52.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__	0.99457937338822
43b9dca9fd668bc91a0f4c4a5d062a87	10.0	42.0	0.0	0.0	0.0	0.0	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__	0.930041551528506
6800160e20815c6eae0b11901a2efd5d	1.0	0.0	41.0	0.0	10.0	0.0	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9999998877566656
24f0fbf2304b2c20027de273c8a80c53	0.0	38.0	0.0	0.0	0.0	14.0	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus;s__	0.9962172579987738
4bfd753da576fb90bc4e253a4657f7a8	0.0	13.0	39.0	0.0	0.0	0.0	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__[Eubacterium]_xylanophilum_group;s__	0.966185417175346
d1b46fb4b4fb182d71a4c7d27447dba0	0.0	0.0	0.0	0.0	33.0	19.0	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UCG-003;s__	0.9983992839582811
39649774d3b37f75f1165bb773f32c3c	0.0	0.0	0.0	0.0	23.0	29.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__	0.9999970378581896
03170a537b9cca03e7057c1c58f3b1a4	0.0	0.0	0.0	0.0	0.0	52.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales	0.9995469804327471
a3eba9dfca811c99947fcb77b7e22220	0.0	0.0	0.0	0.0	0.0	52.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella;s__	0.9999998826620028
022d9f602f4e490bd8291da9e1a98c2a	0.0	0.0	0.0	0.0	0.0	52.0	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae	0.9122384740694902
0ba109b2364d5eb696e087ac2c4b3d38	10.0	0.0	0.0	32.0	0.0	9.0	d__Bacteria;p__Firmicutes;c__Clostridia;o__Monoglobales;f__Monoglobaceae;g__Monoglobus;s__	0.932137336166482
1cf60e0e559fd9caea7fa785a15c2868	0.0	51.0	0.0	0.0	0.0	0.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__	0.9876077174992336
b0c07a8a588a5b5a7b823cec9702232d	0.0	23.0	0.0	0.0	0.0	28.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__	0.9996580366918713
a9ee98ab4a33237962ce62c1fbae2b3f	0.0	0.0	51.0	0.0	0.0	0.0	d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_UCG-014;f__Clostridia_UCG-014;g__Clostridia_UCG-014;s__	0.9999998177986408
842ee38b5bd137bb1e3aaecfc6cf7904	0.0	0.0	0.0	0.0	51.0	0.0	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Ligilactobacillus;s__	0.9982647905110646
972a10423476a7caa85efd1f9662496a	50.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__	0.9998476684622896
f4f1336e29a721bc48625c46d2ed05e8	0.0	0.0	50.0	0.0	0.0	0.0	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UCG-002;s__	0.9980313652053144
a804c5264cd015f73225908643be5b36	49.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Turicibacter;s__	0.9999999960551236
e7dd360fd2d3243613535cce8a9b437d	35.0	14.0	0.0	0.0	0.0	0.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__	0.9999901079088565
89e07d8348ae196f3b0e879d4f62d983	0.0	0.0	49.0	0.0	0.0	0.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella;s__	0.999950179811667
8e60b06c4604c3f53897359bf9c95a54	0.0	0.0	49.0	0.0	0.0	0.0	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__[Eubacterium]_xylanophilum_group;s__	0.9642193882280308
99a970b879d98d4c45a6efe8b99f85af	0.0	0.0	0.0	49.0	0.0	0.0	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Eggerthella;s__	0.9999786119334046
6ff233de01e6526c185c103967114528	0.0	0.0	0.0	0.0	0.0	49.0	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostipes;s__	0.9997012739470704
92a8fac8ce01e8a6872c5410d2f4d825	48.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__[Ruminococcus]_torques_group;s__	0.9218120056798552
937fe4009719d2a0777f70e623770108	5.0	36.0	0.0	0.0	7.0	0.0	d__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales;f__Christensenellaceae	0.909699660801058
909481b5ae50631471eee79a6c62141e	0.0	39.0	0.0	0.0	0.0	9.0	d__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__Christensenellaceae_R-7_group;s__	0.7192919883321394
32d82707df89d6609bb9832e5b3e122a	0.0	35.0	0.0	0.0	0.0	13.0	d__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__Christensenellaceae_R-7_group;s__	0.9363421074628104
72f62e44cbe3e1087304815b4782f061	0.0	0.0	8.0	6.0	0.0	34.0	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9999861644242052
6c3650722ecd334a593d3d969afa2f9a	0.0	0.0	46.0	0.0	0.0	0.0	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__NK4A214_group;s__	0.8938941220860677
350ba14926179628f62de3e64c6a551d	0.0	0.0	34.0	0.0	5.0	7.0	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__uncultured;s__	0.8594097015404469
dd69f3f114c5d3e403ba2a6fac15134d	0.0	0.0	0.0	0.0	0.0	46.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Butyricimonas;s__	0.9999999753982824
87980ccf57ef2e7dfef80e34789debba	30.0	8.0	7.0	0.0	0.0	0.0	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.99998528314323
273e2d7558eeef73530d3fc4e96ee312	3.0	5.0	0.0	37.0	0.0	0.0	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae	0.9676669456302602
2fcf546b0ac66b4007ebc7b5e206413d	0.0	41.0	0.0	4.0	0.0	0.0	d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_UCG-014;f__Clostridia_UCG-014;g__Clostridia_UCG-014;s__	0.9999986104813549
bf68d47f2be0a1b76aa34372deabfe58	0.0	40.0	0.0	0.0	0.0	5.0	d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_UCG-014;f__Clostridia_UCG-014;g__Clostridia_UCG-014;s__	0.9999995418523808
31f65065981685d0756db935693187ae	0.0	0.0	45.0	0.0	0.0	0.0	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__[Eubacterium]_coprostanoligenes_group;g__[Eubacterium]_coprostanoligenes_group;s__	0.9993043438062336
46b97c0d4bc0f93bb69a7d8c319105d9	0.0	0.0	45.0	0.0	0.0	0.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__	0.9938660662486214
cdfd8bd58e66364cd2262817f9ccd261	0.0	0.0	0.0	45.0	0.0	0.0	d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Anaerovoracaceae	0.9999665426682124
dac09207fce42b10209285a553594b10	0.0	0.0	0.0	45.0	0.0	0.0	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__[Clostridium]_innocuum_group;s__	0.9999219377657852
b12251602e0c8b0494ac5d0aac92ab60	0.0	0.0	0.0	34.0	11.0	0.0	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Caproiciproducens;s__	0.7018638890272658
3a263a05b0c8620eb77269c010472d9f	0.0	0.0	0.0	29.0	0.0	16.0	d__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__uncultured;s__	0.98871119997823
39a553383eaac064625396161ca05a3f	0.0	0.0	0.0	0.0	45.0	0.0	d__Bacteria;p__Firmicutes;c__Clostridia;o__Monoglobales;f__Monoglobaceae;g__Monoglobus;s__	0.99991502295467
e200daab4acba96fc76a8521df7b925e	0.0	0.0	0.0	0.0	45.0	0.0	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__	0.7554016528557379
7edf1878cde96c23d5f79ee86b18e164	44.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella;s__	0.9999996353758814
3c530c9afc64e5f311dc33063df3d356	0.0	44.0	0.0	0.0	0.0	0.0	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__	0.9536265610216672
1871772af86f17e8d2f80f49154dd262	0.0	0.0	0.0	44.0	0.0	0.0	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Intestinimonas;s__	0.840292927961359
d87007d25c332695e7148551352bbab0	0.0	0.0	0.0	0.0	0.0	44.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__	0.9991909181610344
25752835ee05175eb155094e69c51ef3	43.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__	0.9158546766116092
d0d71323b9dd35b87d972d7332c7828d	0.0	43.0	0.0	0.0	0.0	0.0	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus;s__	0.9951982633829228
4f9d8ce8718aad1cb7ea7d28cad9288b	0.0	43.0	0.0	0.0	0.0	0.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__	0.9999992385801364
